movement_id,product_id,movement_date,movement_type,quantity_change,reference_type,reference_id
MOV-0005695,PRD-0058,2025-12-07,SALE,-10,Order,ORD-001842
MOV-0005696,PRD-0030,2025-12-07,SALE,-17,Order,ORD-001842
MOV-0005697,PRD-0069,2026-05-30,SALE,-15,Order,ORD-001843
MOV-0005698,PRD-0052,2026-05-30,SALE,-18,Order,ORD-001843
MOV-0005699,PRD-0029,2026-05-30,SALE,-22,Order,ORD-001843
MOV-0005700,PRD-0032,2026-05-30,SALE,-22,Order,ORD-001843
MOV-0005701,PRD-0012,2026-08-08,SALE,-5,Order,ORD-001844
MOV-0005702,PRD-0053,2026-08-08,SALE,-5,Order,ORD-001844
MOV-0005703,PRD-0030,2026-08-08,SALE,-13,Order,ORD-001844
MOV-0005704,PRD-0043,2026-08-08,SALE,-7,Order,ORD-001844
MOV-0005705,PRD-0034,2026-08-08,SALE,-10,Order,ORD-001844
MOV-0005706,PRD-0036,2025-08-17,SALE,-3,Order,ORD-001845
MOV-0005707,PRD-0069,2025-08-17,SALE,-21,Order,ORD-001845
MOV-0005708,PRD-0007,2026-03-10,SALE,-14,Order,ORD-001847
MOV-0005709,PRD-0040,2026-03-10,SALE,-12,Order,ORD-001847
MOV-0005710,PRD-0005,2026-03-10,SALE,-22,Order,ORD-001847
MOV-0005711,PRD-0029,2025-12-04,SALE,-4,Order,ORD-001848
MOV-0005712,PRD-0069,2025-12-04,SALE,-5,Order,ORD-001848
MOV-0005713,PRD-0020,2025-12-04,SALE,-4,Order,ORD-001848
MOV-0005714,PRD-0034,2025-03-27,SALE,-20,Order,ORD-001849
MOV-0005715,PRD-0009,2025-03-27,SALE,-16,Order,ORD-001849
MOV-0005716,PRD-0007,2025-03-27,SALE,-12,Order,ORD-001849
MOV-0005717,PRD-0069,2025-03-27,SALE,-24,Order,ORD-001849
MOV-0005718,PRD-0031,2025-03-27,SALE,-35,Order,ORD-001849
MOV-0005719,PRD-0011,2025-12-22,SALE,-20,Order,ORD-001850
MOV-0005720,PRD-0034,2025-12-22,SALE,-17,Order,ORD-001850
MOV-0005721,PRD-0054,2025-12-22,SALE,-34,Order,ORD-001850
MOV-0005722,PRD-0048,2025-12-22,SALE,-17,Order,ORD-001850
MOV-0005723,PRD-0069,2025-12-22,SALE,-10,Order,ORD-001850
MOV-0005724,PRD-0050,2025-03-29,SALE,-14,Order,ORD-001851
MOV-0005725,PRD-0069,2025-03-29,SALE,-7,Order,ORD-001851
MOV-0005726,PRD-0031,2025-03-29,SALE,-11,Order,ORD-001851
MOV-0005727,PRD-0046,2025-03-29,SALE,-4,Order,ORD-001851
MOV-0005728,PRD-0015,2025-03-29,SALE,-9,Order,ORD-001851
MOV-0005729,PRD-0005,2025-03-29,SALE,-25,Order,ORD-001851
MOV-0005730,PRD-0024,2025-11-06,SALE,-10,Order,ORD-001852
MOV-0005731,PRD-0049,2026-08-24,SALE,-42,Order,ORD-001853
MOV-0005732,PRD-0040,2026-08-24,SALE,-10,Order,ORD-001853
MOV-0005733,PRD-0005,2026-08-24,SALE,-35,Order,ORD-001853
MOV-0005734,PRD-0068,2026-08-24,SALE,-6,Order,ORD-001853
MOV-0005735,PRD-0007,2026-08-24,SALE,-19,Order,ORD-001853
MOV-0005736,PRD-0052,2026-08-24,SALE,-6,Order,ORD-001853
MOV-0005737,PRD-0037,2026-08-24,SALE,-23,Order,ORD-001853
MOV-0005738,PRD-0069,2026-05-11,SALE,-6,Order,ORD-001854
MOV-0005739,PRD-0062,2025-11-18,SALE,-36,Order,ORD-001855
MOV-0005740,PRD-0050,2025-11-18,SALE,-8,Order,ORD-001855
MOV-0005741,PRD-0042,2025-11-18,SALE,-28,Order,ORD-001855
MOV-0005742,PRD-0029,2025-11-18,SALE,-3,Order,ORD-001855
MOV-0005743,PRD-0034,2025-11-18,SALE,-8,Order,ORD-001855
MOV-0005744,PRD-0034,2026-05-28,SALE,-6,Order,ORD-001856
MOV-0005745,PRD-0045,2026-05-28,SALE,-5,Order,ORD-001856
MOV-0005746,PRD-0003,2026-05-28,SALE,-2,Order,ORD-001856
MOV-0005747,PRD-0032,2026-05-28,SALE,-1,Order,ORD-001856
MOV-0005748,PRD-0050,2026-04-04,SALE,-33,Order,ORD-001858
MOV-0005749,PRD-0045,2026-04-04,SALE,-16,Order,ORD-001858
MOV-0005750,PRD-0005,2026-05-05,SALE,-15,Order,ORD-001860
MOV-0005751,PRD-0049,2026-05-05,SALE,-24,Order,ORD-001860
MOV-0005752,PRD-0050,2026-05-05,SALE,-36,Order,ORD-001860
MOV-0005753,PRD-0030,2026-05-05,SALE,-21,Order,ORD-001860
MOV-0005754,PRD-0011,2026-05-05,SALE,-15,Order,ORD-001860
MOV-0005755,PRD-0047,2026-05-05,SALE,-9,Order,ORD-001860
MOV-0005756,PRD-0025,2025-08-07,SALE,-8,Order,ORD-001861
MOV-0005757,PRD-0018,2025-08-07,SALE,-12,Order,ORD-001861
MOV-0005758,PRD-0067,2025-08-07,SALE,-28,Order,ORD-001861
MOV-0005759,PRD-0043,2025-08-07,SALE,-10,Order,ORD-001861
MOV-0005760,PRD-0050,2025-08-07,SALE,-8,Order,ORD-001861
MOV-0005761,PRD-0007,2026-03-16,SALE,-14,Order,ORD-001862
MOV-0005762,PRD-0032,2026-03-16,SALE,-14,Order,ORD-001862
MOV-0005763,PRD-0045,2026-03-16,SALE,-7,Order,ORD-001862
MOV-0005764,PRD-0022,2026-03-16,SALE,-9,Order,ORD-001862
MOV-0005765,PRD-0054,2026-03-16,SALE,-21,Order,ORD-001862
MOV-0005766,PRD-0034,2025-03-26,SALE,-1,Order,ORD-001863
MOV-0005767,PRD-0058,2025-04-29,SALE,-1,Order,ORD-001864
MOV-0005768,PRD-0030,2026-03-03,SALE,-38,Order,ORD-001865
MOV-0005769,PRD-0051,2026-03-03,SALE,-18,Order,ORD-001865
MOV-0005770,PRD-0004,2026-03-03,SALE,-15,Order,ORD-001865
MOV-0005771,PRD-0026,2026-03-03,SALE,-32,Order,ORD-001865
MOV-0005772,PRD-0063,2026-03-03,SALE,-27,Order,ORD-001865
MOV-0005773,PRD-0037,2026-04-13,SALE,-86,Order,ORD-001867
MOV-0005774,PRD-0046,2026-04-13,SALE,-16,Order,ORD-001867
MOV-0005775,PRD-0007,2025-03-14,SALE,-3,Order,ORD-001868
MOV-0005776,PRD-0045,2025-03-14,SALE,-9,Order,ORD-001868
MOV-0005777,PRD-0035,2025-03-14,SALE,-1,Order,ORD-001868
MOV-0005778,PRD-0048,2026-06-30,SALE,-2,Order,ORD-001869
MOV-0005779,PRD-0037,2026-06-30,SALE,-20,Order,ORD-001869
MOV-0005780,PRD-0057,2025-09-13,SALE,-5,Order,ORD-001870
MOV-0005781,PRD-0005,2025-09-13,SALE,-14,Order,ORD-001870
MOV-0005782,PRD-0017,2025-09-13,SALE,-4,Order,ORD-001870
MOV-0005783,PRD-0037,2025-09-13,SALE,-42,Order,ORD-001870
MOV-0005784,PRD-0007,2025-09-13,SALE,-7,Order,ORD-001870
MOV-0005785,PRD-0034,2025-06-29,SALE,-8,Order,ORD-001871
MOV-0005786,PRD-0060,2025-06-29,SALE,-2,Order,ORD-001871
MOV-0005787,PRD-0059,2025-06-29,SALE,-29,Order,ORD-001871
MOV-0005788,PRD-0049,2025-06-29,SALE,-11,Order,ORD-001871
MOV-0005789,PRD-0029,2025-06-29,SALE,-11,Order,ORD-001871
MOV-0005790,PRD-0053,2025-09-08,SALE,-11,Order,ORD-001872
MOV-0005791,PRD-0066,2025-09-08,SALE,-14,Order,ORD-001872
MOV-0005792,PRD-0052,2025-09-08,SALE,-11,Order,ORD-001872
MOV-0005793,PRD-0003,2025-09-08,SALE,-7,Order,ORD-001872
MOV-0005794,PRD-0023,2025-09-08,SALE,-7,Order,ORD-001872
MOV-0005795,PRD-0027,2026-05-21,SALE,-19,Order,ORD-001873
MOV-0005796,PRD-0060,2026-05-04,SALE,-8,Order,ORD-001875
MOV-0005797,PRD-0044,2026-05-04,SALE,-35,Order,ORD-001875
MOV-0005798,PRD-0040,2026-05-04,SALE,-8,Order,ORD-001875
MOV-0005799,PRD-0007,2026-05-04,SALE,-10,Order,ORD-001875
MOV-0005800,PRD-0046,2026-06-09,SALE,-3,Order,ORD-001876
MOV-0005801,PRD-0009,2026-06-09,SALE,-5,Order,ORD-001876
MOV-0005802,PRD-0066,2026-06-09,SALE,-20,Order,ORD-001876
MOV-0005803,PRD-0036,2026-06-09,SALE,-1,Order,ORD-001876
MOV-0005804,PRD-0066,2025-06-27,SALE,-8,Order,ORD-001877
MOV-0005805,PRD-0007,2025-05-02,SALE,-3,Order,ORD-001878
MOV-0005806,PRD-0006,2025-05-02,SALE,-10,Order,ORD-001878
MOV-0005807,PRD-0053,2025-05-02,SALE,-3,Order,ORD-001878
MOV-0005808,PRD-0013,2025-05-02,SALE,-41,Order,ORD-001878
MOV-0005809,PRD-0066,2025-07-12,SALE,-44,Order,ORD-001879
MOV-0005810,PRD-0027,2025-07-12,SALE,-48,Order,ORD-001879
MOV-0005811,PRD-0026,2025-07-12,SALE,-64,Order,ORD-001879
MOV-0005812,PRD-0040,2025-07-12,SALE,-16,Order,ORD-001879
MOV-0005813,PRD-0045,2025-07-12,SALE,-16,Order,ORD-001879
MOV-0005814,PRD-0017,2025-07-12,SALE,-8,Order,ORD-001879
MOV-0005815,PRD-0031,2025-07-12,SALE,-36,Order,ORD-001879
MOV-0005816,PRD-0005,2026-03-14,SALE,-13,Order,ORD-001880
MOV-0005817,PRD-0033,2026-03-14,SALE,-7,Order,ORD-001880
MOV-0005818,PRD-0054,2026-03-14,SALE,-7,Order,ORD-001880
MOV-0005819,PRD-0066,2026-06-08,SALE,-10,Order,ORD-001882
MOV-0005820,PRD-0052,2026-06-08,SALE,-2,Order,ORD-001882
MOV-0005821,PRD-0045,2026-06-08,SALE,-16,Order,ORD-001882
MOV-0005822,PRD-0069,2026-06-08,SALE,-8,Order,ORD-001882
MOV-0005823,PRD-0037,2026-07-08,SALE,-21,Order,ORD-001883
MOV-0005824,PRD-0009,2026-07-08,SALE,-3,Order,ORD-001883
MOV-0005825,PRD-0069,2026-09-07,SALE,-1,Order,ORD-001884
MOV-0005826,PRD-0041,2026-09-07,SALE,-7,Order,ORD-001884
MOV-0005827,PRD-0032,2026-09-07,SALE,-3,Order,ORD-001884
MOV-0005828,PRD-0033,2026-04-09,SALE,-2,Order,ORD-001885
MOV-0005829,PRD-0061,2026-04-09,SALE,-12,Order,ORD-001885
MOV-0005830,PRD-0066,2026-04-09,SALE,-15,Order,ORD-001885
MOV-0005831,PRD-0052,2025-03-14,SALE,-3,Order,ORD-001886
MOV-0005832,PRD-0066,2025-03-14,SALE,-15,Order,ORD-001886
MOV-0005833,PRD-0064,2025-03-14,SALE,-2,Order,ORD-001886
MOV-0005834,PRD-0005,2025-03-14,SALE,-14,Order,ORD-001886
MOV-0005835,PRD-0006,2025-10-18,SALE,-10,Order,ORD-001887
MOV-0005836,PRD-0037,2025-10-18,SALE,-14,Order,ORD-001887
MOV-0005837,PRD-0011,2025-10-18,SALE,-6,Order,ORD-001887
MOV-0005838,PRD-0052,2025-10-18,SALE,-8,Order,ORD-001887
MOV-0005839,PRD-0028,2025-12-22,SALE,-52,Order,ORD-001888
MOV-0005840,PRD-0037,2025-12-22,SALE,-26,Order,ORD-001888
MOV-0005841,PRD-0027,2025-12-22,SALE,-22,Order,ORD-001888
MOV-0005842,PRD-0030,2025-12-22,SALE,-49,Order,ORD-001888
MOV-0005843,PRD-0007,2026-06-04,SALE,-4,Order,ORD-001889
MOV-0005844,PRD-0037,2026-06-04,SALE,-22,Order,ORD-001889
MOV-0005845,PRD-0053,2026-06-04,SALE,-11,Order,ORD-001889
MOV-0005846,PRD-0049,2026-08-18,SALE,-12,Order,ORD-001890
MOV-0005847,PRD-0032,2026-08-18,SALE,-3,Order,ORD-001890
MOV-0005848,PRD-0013,2026-08-18,SALE,-37,Order,ORD-001890
MOV-0005849,PRD-0034,2026-08-18,SALE,-7,Order,ORD-001890
MOV-0005850,PRD-0034,2025-09-03,SALE,-8,Order,ORD-001891
MOV-0005851,PRD-0031,2025-09-03,SALE,-17,Order,ORD-001891
MOV-0005852,PRD-0053,2025-09-03,SALE,-4,Order,ORD-001891
MOV-0005853,PRD-0028,2025-09-03,SALE,-21,Order,ORD-001891
MOV-0005854,PRD-0030,2025-09-03,SALE,-34,Order,ORD-001891
MOV-0005855,PRD-0045,2026-08-15,SALE,-16,Order,ORD-001892
MOV-0005856,PRD-0065,2026-08-15,SALE,-19,Order,ORD-001892
MOV-0005857,PRD-0007,2026-08-15,SALE,-10,Order,ORD-001892
MOV-0005858,PRD-0052,2026-08-15,SALE,-19,Order,ORD-001892
MOV-0005859,PRD-0022,2025-11-19,SALE,-12,Order,ORD-001893
MOV-0005860,PRD-0069,2025-11-19,SALE,-17,Order,ORD-001893
MOV-0005861,PRD-0050,2025-11-19,SALE,-26,Order,ORD-001893
MOV-0005862,PRD-0064,2025-11-19,SALE,-12,Order,ORD-001893
MOV-0005863,PRD-0019,2025-11-19,SALE,-17,Order,ORD-001893
MOV-0005864,PRD-0038,2025-03-11,SALE,-12,Order,ORD-001894
MOV-0005865,PRD-0049,2025-03-11,SALE,-34,Order,ORD-001894
MOV-0005866,PRD-0034,2025-03-11,SALE,-6,Order,ORD-001894
MOV-0005867,PRD-0005,2025-03-11,SALE,-12,Order,ORD-001894
MOV-0005868,PRD-0007,2025-03-11,SALE,-6,Order,ORD-001894
MOV-0005869,PRD-0064,2025-03-11,SALE,-9,Order,ORD-001894
MOV-0005870,PRD-0045,2026-06-18,SALE,-41,Order,ORD-001895
MOV-0005871,PRD-0032,2026-06-18,SALE,-22,Order,ORD-001895
MOV-0005872,PRD-0038,2025-04-12,SALE,-6,Order,ORD-001896
MOV-0005873,PRD-0034,2025-04-12,SALE,-5,Order,ORD-001896
MOV-0005874,PRD-0050,2025-04-12,SALE,-8,Order,ORD-001896
MOV-0005875,PRD-0013,2025-04-12,SALE,-20,Order,ORD-001896
MOV-0005876,PRD-0005,2026-01-04,SALE,-6,Order,ORD-001897
MOV-0005877,PRD-0066,2026-01-04,SALE,-6,Order,ORD-001897
MOV-0005878,PRD-0045,2026-01-04,SALE,-24,Order,ORD-001897
MOV-0005879,PRD-0013,2026-01-04,SALE,-29,Order,ORD-001897
MOV-0005880,PRD-0061,2026-05-25,SALE,-9,Order,ORD-001898
MOV-0005881,PRD-0050,2026-05-25,SALE,-16,Order,ORD-001898
MOV-0005882,PRD-0037,2025-08-19,SALE,-26,Order,ORD-001899
MOV-0005883,PRD-0019,2025-08-19,SALE,-7,Order,ORD-001899
MOV-0005884,PRD-0013,2025-08-19,SALE,-23,Order,ORD-001899
MOV-0005885,PRD-0016,2025-08-19,SALE,-2,Order,ORD-001899
MOV-0005886,PRD-0009,2026-06-01,SALE,-9,Order,ORD-001900
MOV-0005887,PRD-0034,2026-06-01,SALE,-6,Order,ORD-001900
MOV-0005888,PRD-0007,2026-06-01,SALE,-12,Order,ORD-001900
MOV-0005889,PRD-0032,2026-06-01,SALE,-3,Order,ORD-001900
MOV-0005890,PRD-0038,2026-06-01,SALE,-6,Order,ORD-001900
MOV-0005891,PRD-0023,2026-05-08,SALE,-13,Order,ORD-001901
MOV-0005892,PRD-0053,2026-05-08,SALE,-13,Order,ORD-001901
MOV-0005893,PRD-0066,2026-05-08,SALE,-29,Order,ORD-001901
MOV-0005894,PRD-0030,2026-05-08,SALE,-29,Order,ORD-001901
MOV-0005895,PRD-0011,2025-08-07,SALE,-4,Order,ORD-001902
MOV-0005896,PRD-0028,2025-08-07,SALE,-36,Order,ORD-001902
MOV-0005897,PRD-0034,2025-08-07,SALE,-2,Order,ORD-001902
MOV-0005898,PRD-0040,2025-08-07,SALE,-2,Order,ORD-001902
MOV-0005899,PRD-0056,2025-08-07,SALE,-2,Order,ORD-001902
MOV-0005900,PRD-0059,2025-07-11,SALE,-13,Order,ORD-001903
MOV-0005901,PRD-0001,2025-07-11,SALE,-4,Order,ORD-001903
MOV-0005902,PRD-0058,2026-08-27,SALE,-14,Order,ORD-001904
MOV-0005903,PRD-0004,2026-08-24,SALE,-8,Order,ORD-001905
MOV-0005904,PRD-0036,2026-08-24,SALE,-6,Order,ORD-001905
MOV-0005905,PRD-0040,2026-08-24,SALE,-6,Order,ORD-001905
MOV-0005906,PRD-0050,2026-08-24,SALE,-24,Order,ORD-001905
MOV-0005907,PRD-0067,2025-04-03,SALE,-4,Order,ORD-001906
MOV-0005908,PRD-0034,2026-05-14,SALE,-20,Order,ORD-001907
MOV-0005909,PRD-0070,2026-05-14,SALE,-40,Order,ORD-001907
MOV-0005910,PRD-0066,2026-05-14,SALE,-33,Order,ORD-001907
MOV-0005911,PRD-0014,2026-07-28,SALE,-6,Order,ORD-001908
MOV-0005912,PRD-0046,2026-07-28,SALE,-2,Order,ORD-001908
MOV-0005913,PRD-0017,2026-07-28,SALE,-9,Order,ORD-001908
MOV-0005914,PRD-0031,2026-06-12,SALE,-10,Order,ORD-001909
MOV-0005915,PRD-0037,2026-08-18,SALE,-25,Order,ORD-001910
MOV-0005916,PRD-0028,2026-08-18,SALE,-22,Order,ORD-001910
MOV-0005917,PRD-0058,2026-08-18,SALE,-14,Order,ORD-001910
MOV-0005918,PRD-0011,2026-08-18,SALE,-14,Order,ORD-001910
MOV-0005919,PRD-0063,2026-08-18,SALE,-49,Order,ORD-001910
MOV-0005920,PRD-0052,2026-08-18,SALE,-5,Order,ORD-001910
MOV-0005921,PRD-0031,2026-08-18,SALE,-27,Order,ORD-001910
MOV-0005922,PRD-0011,2025-11-05,SALE,-2,Order,ORD-001911
MOV-0005923,PRD-0058,2025-11-05,SALE,-7,Order,ORD-001911
MOV-0005924,PRD-0016,2026-08-06,SALE,-20,Order,ORD-001912
MOV-0005925,PRD-0034,2026-08-06,SALE,-3,Order,ORD-001912
MOV-0005926,PRD-0053,2026-08-06,SALE,-17,Order,ORD-001912
MOV-0005927,PRD-0023,2026-03-09,SALE,-12,Order,ORD-001913
MOV-0005928,PRD-0046,2026-03-09,SALE,-2,Order,ORD-001913
MOV-0005929,PRD-0034,2026-03-09,SALE,-7,Order,ORD-001913
MOV-0005930,PRD-0013,2026-03-09,SALE,-55,Order,ORD-001913
MOV-0005931,PRD-0005,2026-03-09,SALE,-7,Order,ORD-001913
MOV-0005932,PRD-0064,2026-03-09,SALE,-5,Order,ORD-001913
MOV-0005933,PRD-0060,2025-03-23,SALE,-4,Order,ORD-001914
MOV-0005934,PRD-0005,2025-03-23,SALE,-25,Order,ORD-001914
MOV-0005935,PRD-0021,2025-03-23,SALE,-18,Order,ORD-001914
MOV-0005936,PRD-0026,2025-03-23,SALE,-22,Order,ORD-001914
MOV-0005937,PRD-0052,2026-04-14,SALE,-7,Order,ORD-001915
MOV-0005938,PRD-0066,2026-09-02,SALE,-32,Order,ORD-001916
MOV-0005939,PRD-0003,2026-09-02,SALE,-19,Order,ORD-001916
MOV-0005940,PRD-0049,2026-09-02,SALE,-49,Order,ORD-001916
MOV-0005941,PRD-0058,2026-09-02,SALE,-3,Order,ORD-001916
MOV-0005942,PRD-0017,2026-02-26,SALE,-2,Order,ORD-001917
MOV-0005943,PRD-0047,2026-02-26,SALE,-9,Order,ORD-001917
MOV-0005944,PRD-0007,2026-02-26,SALE,-2,Order,ORD-001917
MOV-0005945,PRD-0032,2026-02-26,SALE,-11,Order,ORD-001917
MOV-0005946,PRD-0004,2026-02-26,SALE,-22,Order,ORD-001917
MOV-0005947,PRD-0069,2026-02-26,SALE,-11,Order,ORD-001917
MOV-0005948,PRD-0005,2026-04-25,SALE,-43,Order,ORD-001918
MOV-0005949,PRD-0066,2026-04-25,SALE,-34,Order,ORD-001918
MOV-0005950,PRD-0031,2026-04-25,SALE,-37,Order,ORD-001918
MOV-0005951,PRD-0013,2026-04-25,SALE,-15,Order,ORD-001918
MOV-0005952,PRD-0004,2026-04-25,SALE,-28,Order,ORD-001918
MOV-0005953,PRD-0034,2026-04-25,SALE,-9,Order,ORD-001918
MOV-0005954,PRD-0069,2025-12-01,SALE,-5,Order,ORD-001919
MOV-0005955,PRD-0017,2025-12-01,SALE,-5,Order,ORD-001919
MOV-0005956,PRD-0068,2025-12-01,SALE,-9,Order,ORD-001919
MOV-0005957,PRD-0042,2025-12-01,SALE,-35,Order,ORD-001919
MOV-0005958,PRD-0060,2025-12-01,SALE,-9,Order,ORD-001919
MOV-0005959,PRD-0034,2025-06-29,SALE,-10,Order,ORD-001920
MOV-0005960,PRD-0036,2025-06-29,SALE,-7,Order,ORD-001920
MOV-0005961,PRD-0053,2025-06-29,SALE,-10,Order,ORD-001920
MOV-0005962,PRD-0005,2025-06-29,SALE,-13,Order,ORD-001920
MOV-0005963,PRD-0007,2025-06-29,SALE,-3,Order,ORD-001920
MOV-0005964,PRD-0040,2026-01-23,SALE,-12,Order,ORD-001921
MOV-0005965,PRD-0045,2026-01-23,SALE,-10,Order,ORD-001921
MOV-0005966,PRD-0038,2026-01-23,SALE,-10,Order,ORD-001921
MOV-0005967,PRD-0060,2026-02-05,SALE,-17,Order,ORD-001922
MOV-0005968,PRD-0021,2026-02-05,SALE,-14,Order,ORD-001922
MOV-0005969,PRD-0052,2026-02-05,SALE,-7,Order,ORD-001922
MOV-0005970,PRD-0019,2026-02-05,SALE,-24,Order,ORD-001922
MOV-0005971,PRD-0066,2026-01-13,SALE,-19,Order,ORD-001924
MOV-0005972,PRD-0034,2026-01-13,SALE,-2,Order,ORD-001924
MOV-0005973,PRD-0032,2026-01-13,SALE,-14,Order,ORD-001924
MOV-0005974,PRD-0004,2026-03-16,SALE,-17,Order,ORD-001925
MOV-0005975,PRD-0060,2026-03-16,SALE,-8,Order,ORD-001925
MOV-0005976,PRD-0034,2026-03-16,SALE,-4,Order,ORD-001925
MOV-0005977,PRD-0014,2026-03-16,SALE,-8,Order,ORD-001925
MOV-0005978,PRD-0053,2026-03-01,SALE,-9,Order,ORD-001926
MOV-0005979,PRD-0055,2025-12-04,SALE,-10,Order,ORD-001927
MOV-0005980,PRD-0050,2025-12-04,SALE,-6,Order,ORD-001927
MOV-0005981,PRD-0069,2025-12-04,SALE,-6,Order,ORD-001927
MOV-0005982,PRD-0030,2025-12-04,SALE,-8,Order,ORD-001927
MOV-0005983,PRD-0006,2025-12-04,SALE,-10,Order,ORD-001927
MOV-0005984,PRD-0021,2025-08-14,SALE,-2,Order,ORD-001928
MOV-0005985,PRD-0007,2025-08-14,SALE,-5,Order,ORD-001928
MOV-0005986,PRD-0070,2025-08-14,SALE,-26,Order,ORD-001928
MOV-0005987,PRD-0027,2025-08-14,SALE,-17,Order,ORD-001928
MOV-0005988,PRD-0005,2025-08-14,SALE,-14,Order,ORD-001928
MOV-0005989,PRD-0036,2026-08-03,SALE,-2,Order,ORD-001929
MOV-0005990,PRD-0040,2026-03-11,SALE,-3,Order,ORD-001930
MOV-0005991,PRD-0005,2026-03-11,SALE,-11,Order,ORD-001930
MOV-0005992,PRD-0036,2026-03-11,SALE,-3,Order,ORD-001930
MOV-0005993,PRD-0038,2026-05-02,SALE,-13,Order,ORD-001931
MOV-0005994,PRD-0050,2026-05-02,SALE,-29,Order,ORD-001931
MOV-0005995,PRD-0053,2026-05-02,SALE,-13,Order,ORD-001931
MOV-0005996,PRD-0031,2026-05-02,SALE,-39,Order,ORD-001931
MOV-0005997,PRD-0018,2025-06-13,SALE,-10,Order,ORD-001932
MOV-0005998,PRD-0046,2025-06-13,SALE,-10,Order,ORD-001932
MOV-0005999,PRD-0027,2025-06-13,SALE,-43,Order,ORD-001932
MOV-0006000,PRD-0052,2025-06-13,SALE,-20,Order,ORD-001932
MOV-0006001,PRD-0033,2025-06-13,SALE,-3,Order,ORD-001932
MOV-0006002,PRD-0069,2025-06-13,SALE,-7,Order,ORD-001932
MOV-0006003,PRD-0034,2025-06-13,SALE,-17,Order,ORD-001932
MOV-0006004,PRD-0002,2025-09-13,SALE,-36,Order,ORD-001934
MOV-0006005,PRD-0031,2025-09-13,SALE,-12,Order,ORD-001934
MOV-0006006,PRD-0064,2025-08-20,SALE,-4,Order,ORD-001935
MOV-0006007,PRD-0011,2025-08-20,SALE,-9,Order,ORD-001935
MOV-0006008,PRD-0009,2026-05-12,SALE,-11,Order,ORD-001936
MOV-0006009,PRD-0034,2026-05-12,SALE,-4,Order,ORD-001936
MOV-0006010,PRD-0005,2026-05-12,SALE,-17,Order,ORD-001936
MOV-0006011,PRD-0054,2026-05-12,SALE,-13,Order,ORD-001936
MOV-0006012,PRD-0066,2026-05-12,SALE,-28,Order,ORD-001936
MOV-0006013,PRD-0023,2026-05-12,SALE,-7,Order,ORD-001936
MOV-0006014,PRD-0039,2025-03-16,SALE,-18,Order,ORD-001937
MOV-0006015,PRD-0036,2025-03-16,SALE,-5,Order,ORD-001937
MOV-0006016,PRD-0045,2025-03-16,SALE,-5,Order,ORD-001937
MOV-0006017,PRD-0045,2026-06-01,SALE,-5,Order,ORD-001939
MOV-0006018,PRD-0017,2026-04-27,SALE,-4,Order,ORD-001940
MOV-0006019,PRD-0025,2025-03-26,SALE,-4,Order,ORD-001941
MOV-0006020,PRD-0008,2025-03-26,SALE,-11,Order,ORD-001941
MOV-0006021,PRD-0045,2025-03-26,SALE,-21,Order,ORD-001941
MOV-0006022,PRD-0006,2025-03-26,SALE,-4,Order,ORD-001941
MOV-0006023,PRD-0057,2025-03-26,SALE,-11,Order,ORD-001941
MOV-0006024,PRD-0017,2025-03-26,SALE,-7,Order,ORD-001941
MOV-0006025,PRD-0049,2025-03-07,SALE,-6,Order,ORD-001942
MOV-0006026,PRD-0025,2025-03-07,SALE,-2,Order,ORD-001942
MOV-0006027,PRD-0021,2025-03-07,SALE,-3,Order,ORD-001942
MOV-0006028,PRD-0005,2025-03-07,SALE,-4,Order,ORD-001942
MOV-0006029,PRD-0012,2026-02-12,SALE,-10,Order,ORD-001943
MOV-0006030,PRD-0040,2026-02-12,SALE,-8,Order,ORD-001943
MOV-0006031,PRD-0015,2026-02-12,SALE,-10,Order,ORD-001943
MOV-0006032,PRD-0034,2026-02-12,SALE,-10,Order,ORD-001943
MOV-0006033,PRD-0038,2026-02-12,SALE,-15,Order,ORD-001943
MOV-0006034,PRD-0027,2026-02-12,SALE,-53,Order,ORD-001943
MOV-0006035,PRD-0066,2026-02-12,SALE,-23,Order,ORD-001943
MOV-0006036,PRD-0025,2026-07-04,SALE,-4,Order,ORD-001944
MOV-0006037,PRD-0007,2026-07-04,SALE,-23,Order,ORD-001944
MOV-0006038,PRD-0034,2026-07-04,SALE,-23,Order,ORD-001944
MOV-0006039,PRD-0027,2026-07-04,SALE,-27,Order,ORD-001944
MOV-0006040,PRD-0052,2026-01-12,SALE,-2,Order,ORD-001945
MOV-0006041,PRD-0043,2026-01-12,SALE,-10,Order,ORD-001945
MOV-0006042,PRD-0029,2026-01-12,SALE,-14,Order,ORD-001945
MOV-0006043,PRD-0031,2026-01-12,SALE,-14,Order,ORD-001945
MOV-0006044,PRD-0041,2025-11-13,SALE,-4,Order,ORD-001946
MOV-0006045,PRD-0020,2025-11-13,SALE,-9,Order,ORD-001946
MOV-0006046,PRD-0031,2025-11-13,SALE,-18,Order,ORD-001946
MOV-0006047,PRD-0047,2025-11-13,SALE,-9,Order,ORD-001946
MOV-0006048,PRD-0034,2025-11-13,SALE,-9,Order,ORD-001946
MOV-0006049,PRD-0039,2025-11-13,SALE,-11,Order,ORD-001946
MOV-0006050,PRD-0005,2025-11-13,SALE,-16,Order,ORD-001946
MOV-0006051,PRD-0005,2026-03-27,SALE,-30,Order,ORD-001947
MOV-0006052,PRD-0023,2026-03-27,SALE,-2,Order,ORD-001947
