order_id,customer_id,order_date,required_date,shipped_date,delivered_date,order_status,sales_channel,payment_terms_days,subtotal,tax_amount,shipping_amount,total_amount,total_cost,gross_profit,delivery_status,delivery_delay_days,delivery_lead_time_days,is_overdue_open_order
ORD-001398,CUS-0054,2026-05-29,2026-06-11,,,Processing,Direct Sales,15,412297.5,74213.55,0.0,486511.05,299900.0,112397.5,Overdue Open Order,82,,True
ORD-001399,CUS-0060,2026-02-11,2026-02-22,2026-02-12,2026-02-16,Delivered,Direct Sales,15,117862.5,21215.25,0.0,139077.75,95600.0,22262.5,On Time,0,5.0,False
ORD-001400,CUS-0014,2026-05-08,2026-05-19,2026-05-15,2026-05-17,Delivered,Tender,45,1977522.5,355954.05,0.0,2333476.55,1515600.0,461922.5,On Time,0,9.0,False
ORD-001401,CUS-0083,2025-04-22,2025-04-29,,,Processing,Website,30,450537.5,81096.75,0.0,531634.25,331800.0,118737.5,Overdue Open Order,490,,True
ORD-001402,CUS-0083,2025-06-16,2025-06-21,2025-06-23,2025-06-24,Delivered,Phone / WhatsApp,30,1205300.0,216954.0,0.0,1422254.0,892100.0,313200.0,Delayed,3,8.0,False
ORD-001403,CUS-0114,2026-01-30,2026-02-12,2026-02-03,,Shipped,Website,15,324718.75,58449.38,0.0,383168.12,241500.0,83218.75,Overdue Open Order,201,,True
ORD-001404,CUS-0044,2026-07-28,2026-08-11,,,Processing,Direct Sales,60,1169503.75,210510.67,0.0,1380014.43,893300.0,276203.75,Overdue Open Order,21,,True
ORD-001405,CUS-0120,2025-11-02,2025-11-17,2025-11-03,,Shipped,Direct Sales,30,2256150.0,406107.0,0.0,2662257.0,1644200.0,611950.0,Overdue Open Order,288,,True
ORD-001406,CUS-0005,2026-06-22,2026-07-01,2026-06-29,2026-07-01,Delivered,Website,30,2748807.5,494785.35,0.0,3243592.85,2079750.0,669057.5,On Time,0,9.0,False
ORD-001407,CUS-0058,2026-05-09,2026-05-20,2026-05-15,2026-05-17,Delivered,Corporate Account,45,235876.25,42457.72,0.0,278333.97,174650.0,61226.25,On Time,0,8.0,False
ORD-001408,CUS-0013,2026-02-22,2026-03-07,2026-02-24,2026-02-27,Delivered,Phone / WhatsApp,45,1083601.25,195048.23,0.0,1278649.48,808750.0,274851.25,On Time,0,5.0,False
ORD-001409,CUS-0045,2025-10-25,2025-10-29,2025-10-26,2025-10-29,Delivered,Corporate Account,60,2080218.75,374439.38,0.0,2454658.12,1453650.0,626568.75,On Time,0,4.0,False
ORD-001410,CUS-0089,2025-12-22,2025-12-30,2025-12-24,2025-12-25,Delivered,Phone / WhatsApp,45,1064546.25,191618.32,0.0,1256164.57,777850.0,286696.25,On Time,0,3.0,False
ORD-001411,CUS-0120,2026-01-04,2026-01-19,2026-01-05,2026-01-07,Delivered,Phone / WhatsApp,30,1000003.75,180000.67,0.0,1180004.43,714350.0,285653.75,On Time,0,3.0,False
ORD-001412,CUS-0053,2026-02-21,2026-02-27,2026-02-24,2026-02-26,Delivered,Phone / WhatsApp,45,794637.5,143034.75,0.0,937672.25,564450.0,230187.5,On Time,0,5.0,False
ORD-001413,CUS-0049,2026-04-19,2026-04-26,2026-04-24,2026-04-29,Delivered,Website,45,358725.0,64570.5,0.0,423295.5,239450.0,119275.0,Delayed,3,10.0,False
ORD-001414,CUS-0043,2026-06-04,2026-06-14,2026-06-05,2026-06-09,Delivered,Phone / WhatsApp,45,790485.0,142287.3,0.0,932772.3,616250.0,174235.0,On Time,0,5.0,False
ORD-001415,CUS-0011,2026-02-22,2026-03-09,2026-02-24,2026-02-28,Delivered,Direct Sales,60,6234732.5,1122251.85,0.0,7356984.35,4778000.0,1456732.5,On Time,0,6.0,False
ORD-001416,CUS-0097,2026-08-09,2026-08-14,2026-08-11,2026-08-13,Delivered,Direct Sales,45,1220670.0,219720.6,0.0,1440390.6,914300.0,306370.0,On Time,0,4.0,False
ORD-001417,CUS-0067,2026-04-27,2026-05-05,,,Confirmed,Corporate Account,60,764487.5,137607.75,0.0,902095.25,549250.0,215237.5,Overdue Open Order,119,,True
ORD-001418,CUS-0038,2026-03-21,2026-04-03,2026-03-23,2026-03-28,Delivered,Phone / WhatsApp,45,1500416.25,270074.92,0.0,1770491.18,1093400.0,407016.25,On Time,0,7.0,False
ORD-001419,CUS-0008,2025-08-05,2025-08-15,2025-08-10,2025-08-13,Delivered,Direct Sales,45,207575.0,37363.5,0.0,244938.5,150100.0,57475.0,On Time,0,8.0,False
ORD-001420,CUS-0036,2026-01-26,2026-02-01,2026-01-28,2026-01-29,Delivered,Direct Sales,45,6075583.75,1093605.07,0.0,7169188.83,4738350.0,1337233.75,On Time,0,3.0,False
ORD-001421,CUS-0059,2026-08-22,2026-08-30,2026-08-25,,Shipped,Corporate Account,30,95665.0,17219.7,2500.0,115384.7,61750.0,33915.0,Overdue Open Order,2,,True
ORD-001422,CUS-0021,2025-09-19,2025-10-01,2025-09-25,2025-09-30,Delivered,Tender,30,1796007.5,323281.35,0.0,2119288.85,1442800.0,353207.5,On Time,0,11.0,False
ORD-001423,CUS-0116,2025-09-19,2025-09-30,2025-09-26,2025-09-28,Delivered,Direct Sales,30,296145.0,53306.1,0.0,349451.1,211900.0,84245.0,On Time,0,9.0,False
ORD-001424,CUS-0110,2026-01-30,2026-02-10,,,Processing,Phone / WhatsApp,30,2050792.5,369142.65,0.0,2419935.15,1758300.0,292492.5,Overdue Open Order,203,,True
ORD-001425,CUS-0063,2026-04-09,2026-04-23,2026-04-15,2026-04-20,Delivered,Tender,30,376427.5,67756.95,0.0,444184.45,258300.0,118127.5,On Time,0,11.0,False
ORD-001426,CUS-0039,2025-06-08,2025-06-13,2025-06-15,2025-06-16,Delivered,Phone / WhatsApp,30,1855210.0,333937.8,0.0,2189147.8,1414150.0,441060.0,Delayed,3,8.0,False
ORD-001427,CUS-0016,2026-06-15,2026-06-20,2026-06-17,2026-06-21,Returned,Direct Sales,45,53057.5,9550.35,2500.0,65107.85,37300.0,15757.5,Delayed,1,6.0,False
ORD-001428,CUS-0016,2026-04-14,2026-04-19,2026-04-16,2026-04-20,Delivered,Phone / WhatsApp,45,166012.5,29882.25,0.0,195894.75,121350.0,44662.5,Delayed,1,6.0,False
ORD-001429,CUS-0085,2025-10-08,2025-10-17,2025-10-12,2025-10-17,Delivered,Tender,60,1174255.0,211365.9,0.0,1385620.9,762600.0,411655.0,On Time,0,9.0,False
ORD-001430,CUS-0047,2025-05-24,2025-05-30,2025-05-31,2025-06-02,Delivered,Website,30,58590.0,10546.2,2500.0,71636.2,37600.0,20990.0,Delayed,3,9.0,False
ORD-001431,CUS-0112,2025-12-11,2025-12-19,2025-12-18,2025-12-21,Delivered,Tender,15,255003.75,45900.67,0.0,300904.42,190350.0,64653.75,Delayed,2,10.0,False
ORD-001432,CUS-0014,2025-06-18,2025-06-30,,,Cancelled,Corporate Account,45,375145.0,67526.1,0.0,442671.1,271150.0,103995.0,Cancelled,0,,False
ORD-001433,CUS-0094,2026-01-18,2026-01-26,2026-01-19,2026-01-24,Delivered,Tender,45,439268.75,79068.38,0.0,518337.12,336950.0,102318.75,On Time,0,6.0,False
ORD-001434,CUS-0042,2026-03-22,2026-03-30,2026-03-23,2026-03-24,Delivered,Tender,30,86107.5,15499.35,2500.0,104106.85,57750.0,28357.5,On Time,0,2.0,False
ORD-001435,CUS-0067,2025-03-12,2025-03-24,,,Pending,Corporate Account,60,1366410.0,245953.8,0.0,1612363.8,982350.0,384060.0,Overdue Open Order,526,,True
ORD-001436,CUS-0117,2026-08-25,2026-09-08,2026-08-26,2026-08-27,Delivered,Corporate Account,30,507770.0,91398.6,0.0,599168.6,368150.0,139620.0,On Time,0,2.0,False
ORD-001437,CUS-0116,2026-01-02,2026-01-08,2026-01-09,2026-01-14,Delivered,Corporate Account,30,761287.5,137031.75,0.0,898319.25,589500.0,171787.5,Delayed,6,12.0,False
ORD-001438,CUS-0016,2025-08-11,2025-08-22,2025-08-18,2025-08-19,Delivered,Phone / WhatsApp,45,350115.0,63020.7,0.0,413135.7,250500.0,99615.0,On Time,0,8.0,False
ORD-001439,CUS-0013,2026-03-18,2026-03-31,2026-03-22,2026-03-25,Delivered,Corporate Account,45,73260.0,13186.8,2500.0,88946.8,50400.0,22860.0,On Time,0,7.0,False
ORD-001440,CUS-0067,2026-05-17,2026-05-25,2026-05-20,2026-05-21,Delivered,Direct Sales,60,2109342.5,379681.65,0.0,2489024.15,1613800.0,495542.5,On Time,0,4.0,False
ORD-001441,CUS-0059,2026-05-22,2026-05-27,2026-05-24,2026-05-27,Delivered,Corporate Account,30,173080.0,31154.4,0.0,204234.4,125700.0,47380.0,On Time,0,5.0,False
ORD-001442,CUS-0044,2026-01-20,2026-01-29,2026-01-21,2026-01-26,Delivered,Corporate Account,60,1652310.0,297415.8,0.0,1949725.8,1257100.0,395210.0,On Time,0,6.0,False
ORD-001443,CUS-0044,2025-09-13,2025-09-22,2025-09-19,2025-09-24,Delivered,Corporate Account,60,3893897.5,700901.55,0.0,4594799.05,2893150.0,1000747.5,Delayed,2,11.0,False
ORD-001444,CUS-0109,2026-01-07,2026-01-14,2026-01-10,2026-01-13,Delivered,Direct Sales,15,948060.0,170650.8,0.0,1118710.8,746700.0,201360.0,On Time,0,6.0,False
ORD-001445,CUS-0118,2026-03-13,2026-03-19,2026-03-16,2026-03-19,Delivered,Direct Sales,30,363235.0,65382.3,0.0,428617.3,252200.0,111035.0,On Time,0,6.0,False
ORD-001446,CUS-0089,2026-03-01,2026-03-10,,,Pending,Tender,45,815557.5,146800.35,0.0,962357.85,639450.0,176107.5,Overdue Open Order,175,,True
ORD-001447,CUS-0008,2025-05-14,2025-05-23,2025-05-15,2025-05-20,Delivered,Corporate Account,45,560457.5,100882.35,0.0,661339.85,393600.0,166857.5,On Time,0,6.0,False
ORD-001448,CUS-0056,2025-10-11,2025-10-26,2025-10-15,2025-10-16,Delivered,Website,45,1759665.0,316739.7,0.0,2076404.7,1422200.0,337465.0,On Time,0,5.0,False
ORD-001449,CUS-0034,2025-10-28,2025-11-08,2025-10-29,2025-11-01,Delivered,Direct Sales,30,3590347.5,646262.55,0.0,4236610.05,2509300.0,1081047.5,On Time,0,4.0,False
ORD-001450,CUS-0036,2025-10-14,2025-10-22,,,Pending,Direct Sales,45,2655893.75,478060.88,0.0,3133954.62,1889550.0,766343.75,Overdue Open Order,314,,True
ORD-001451,CUS-0046,2025-08-26,2025-08-30,2025-09-01,2025-09-04,Delivered,Corporate Account,60,529400.0,95292.0,0.0,624692.0,370900.0,158500.0,Delayed,5,9.0,False
ORD-001452,CUS-0008,2026-03-20,2026-03-29,,,Processing,Corporate Account,45,1110360.0,199864.8,0.0,1310224.8,856750.0,253610.0,Overdue Open Order,156,,True
ORD-001453,CUS-0045,2026-06-04,2026-06-11,,,Cancelled,Tender,60,3893826.25,700888.72,0.0,4594714.97,2976300.0,917526.25,Cancelled,0,,False
ORD-001454,CUS-0081,2026-04-27,2026-05-01,2026-05-04,2026-05-07,Delivered,Corporate Account,60,552851.25,99513.22,0.0,652364.47,360600.0,192251.25,Delayed,6,10.0,False
ORD-001455,CUS-0048,2025-04-09,2025-04-20,2025-04-13,2025-04-16,Delivered,Direct Sales,30,124875.0,22477.5,0.0,147352.5,98250.0,26625.0,On Time,0,7.0,False
ORD-001456,CUS-0061,2025-05-06,2025-05-12,2025-05-13,2025-05-17,Delivered,Website,30,668655.0,120357.9,0.0,789012.9,503400.0,165255.0,Delayed,5,11.0,False
ORD-001457,CUS-0028,2025-06-05,2025-06-15,,,Processing,Corporate Account,30,533382.5,96008.85,0.0,629391.35,397100.0,136282.5,Overdue Open Order,443,,True
ORD-001458,CUS-0071,2025-12-15,2025-12-23,2025-12-21,2025-12-25,Delivered,Tender,30,452260.0,81406.8,0.0,533666.8,316900.0,135360.0,Delayed,2,10.0,False
ORD-001459,CUS-0114,2025-09-04,2025-09-14,2025-09-08,2025-09-13,Delivered,Corporate Account,15,157937.5,28428.75,0.0,186366.25,123650.0,34287.5,On Time,0,9.0,False
ORD-001460,CUS-0016,2025-11-04,2025-11-19,2025-11-08,2025-11-10,Delivered,Direct Sales,45,143968.75,25914.38,0.0,169883.12,101800.0,42168.75,On Time,0,6.0,False
ORD-001461,CUS-0014,2025-08-29,2025-09-12,2025-09-01,2025-09-04,Delivered,Corporate Account,45,550980.0,99176.4,0.0,650156.4,407750.0,143230.0,On Time,0,6.0,False
ORD-001462,CUS-0095,2026-02-01,2026-02-15,2026-02-06,2026-02-09,Delivered,Direct Sales,45,4146401.25,746352.22,0.0,4892753.47,2960950.0,1185451.25,On Time,0,8.0,False
ORD-001463,CUS-0067,2026-04-15,2026-04-28,,,Processing,Website,60,930661.25,167519.02,0.0,1098180.27,706450.0,224211.25,Overdue Open Order,126,,True
ORD-001464,CUS-0049,2026-07-07,2026-07-17,2026-07-13,2026-07-16,Delivered,Website,45,4317210.0,777097.8,0.0,5094307.8,3789900.0,527310.0,On Time,0,9.0,False
ORD-001465,CUS-0081,2026-06-15,2026-06-30,2026-06-20,,Shipped,Website,60,1573775.0,283279.5,0.0,1857054.5,1211950.0,361825.0,Overdue Open Order,63,,True
ORD-001466,CUS-0043,2026-05-03,2026-05-11,2026-05-05,2026-05-08,Returned,Website,45,415327.5,74758.95,0.0,490086.45,282300.0,133027.5,On Time,0,5.0,False
ORD-001467,CUS-0074,2025-12-24,2026-01-04,2025-12-29,2026-01-01,Delivered,Phone / WhatsApp,30,1973417.5,355215.15,0.0,2328632.65,1479850.0,493567.5,On Time,0,8.0,False
ORD-001468,CUS-0116,2025-05-25,2025-06-09,,,Cancelled,Corporate Account,30,598470.0,107724.6,0.0,706194.6,404850.0,193620.0,Cancelled,0,,False
ORD-001469,CUS-0052,2026-01-12,2026-01-16,2026-01-14,2026-01-16,Delivered,Website,45,2002327.5,360418.95,0.0,2362746.45,1570800.0,431527.5,On Time,0,4.0,False
ORD-001470,CUS-0039,2026-04-24,2026-05-08,2026-04-28,2026-04-29,Delivered,Phone / WhatsApp,30,2456361.25,442145.02,0.0,2898506.27,1723100.0,733261.25,On Time,0,5.0,False
ORD-001471,CUS-0066,2026-02-14,2026-02-27,2026-02-19,2026-02-22,Delivered,Direct Sales,30,634103.75,114138.68,0.0,748242.43,467650.0,166453.75,On Time,0,8.0,False
ORD-001472,CUS-0017,2026-07-29,2026-08-07,2026-08-05,2026-08-08,Delivered,Phone / WhatsApp,30,71000.0,12780.0,1500.0,85280.0,42600.0,28400.0,Delayed,1,10.0,False
ORD-001473,CUS-0044,2026-01-14,2026-01-18,2026-01-16,,Shipped,Corporate Account,60,810922.5,145966.05,0.0,956888.55,621150.0,189772.5,Overdue Open Order,226,,True
ORD-001474,CUS-0092,2025-03-19,2025-03-26,2025-03-20,2025-03-24,Delivered,Direct Sales,30,377150.0,67887.0,0.0,445037.0,276200.0,100950.0,On Time,0,5.0,False
ORD-001475,CUS-0097,2025-10-30,2025-11-06,2025-10-31,2025-11-03,Delivered,Corporate Account,45,941780.0,169520.4,0.0,1111300.4,753450.0,188330.0,On Time,0,4.0,False
ORD-001476,CUS-0095,2025-12-20,2025-12-29,2025-12-23,2025-12-27,Delivered,Phone / WhatsApp,45,2620233.75,471642.08,0.0,3091875.83,1880350.0,739883.75,On Time,0,7.0,False
ORD-001477,CUS-0011,2025-12-09,2025-12-14,2025-12-10,,Shipped,Corporate Account,60,2036981.25,366656.62,0.0,2403637.88,1478150.0,558831.25,Overdue Open Order,261,,True
ORD-001478,CUS-0009,2026-04-01,2026-04-11,2026-04-08,2026-04-10,Delivered,Tender,30,315195.0,56735.1,0.0,371930.1,229100.0,86095.0,On Time,0,9.0,False
ORD-001479,CUS-0036,2025-11-12,2025-11-20,,,Confirmed,Tender,45,4234665.0,762239.7,0.0,4996904.7,3254850.0,979815.0,Overdue Open Order,285,,True
ORD-001480,CUS-0109,2026-02-07,2026-02-21,,,Confirmed,Direct Sales,15,394350.0,70983.0,0.0,465333.0,281050.0,113300.0,Overdue Open Order,192,,True
ORD-001481,CUS-0024,2026-04-17,2026-04-23,2026-04-24,2026-04-26,Delivered,Phone / WhatsApp,60,987477.5,177745.95,0.0,1165223.45,749250.0,238227.5,Delayed,3,9.0,False
ORD-001482,CUS-0034,2026-03-07,2026-03-14,,,Processing,Direct Sales,30,902900.0,162522.0,0.0,1065422.0,624000.0,278900.0,Overdue Open Order,171,,True
ORD-001483,CUS-0057,2025-08-01,2025-08-07,,,Processing,Website,30,320525.0,57694.5,0.0,378219.5,247550.0,72975.0,Overdue Open Order,390,,True
ORD-001484,CUS-0053,2025-10-28,2025-11-07,2025-11-03,2025-11-05,Delivered,Direct Sales,45,797092.5,143476.65,0.0,940569.15,577200.0,219892.5,On Time,0,8.0,False
ORD-001485,CUS-0001,2026-08-22,2026-09-04,2026-08-26,,Shipped,Corporate Account,45,8590275.0,1546249.5,0.0,10136524.5,6774100.0,1816175.0,Open - Within Promise,0,,False
ORD-001486,CUS-0048,2026-05-14,2026-05-22,2026-05-15,2026-05-18,Delivered,Phone / WhatsApp,30,2392078.75,430574.17,0.0,2822652.92,1895950.0,496128.75,On Time,0,4.0,False
ORD-001487,CUS-0080,2026-01-30,2026-02-14,2026-02-06,2026-02-08,Delivered,Direct Sales,30,105007.5,18901.35,0.0,123908.85,74100.0,30907.5,On Time,0,9.0,False
ORD-001488,CUS-0079,2026-01-02,2026-01-08,2026-01-04,,Shipped,Direct Sales,45,522482.5,94046.85,0.0,616529.35,375450.0,147032.5,Overdue Open Order,236,,True
ORD-001489,CUS-0035,2026-01-14,2026-01-18,2026-01-20,2026-01-24,Delivered,Website,30,2922268.75,526008.38,0.0,3448277.12,2158900.0,763368.75,Delayed,6,10.0,False
ORD-001490,CUS-0002,2025-09-05,2025-09-13,2025-09-12,2025-09-16,Delivered,Direct Sales,60,2933682.5,528062.85,0.0,3461745.35,2202400.0,731282.5,Delayed,3,11.0,False
ORD-001491,CUS-0074,2025-11-12,2025-11-17,2025-11-19,2025-11-22,Delivered,Corporate Account,30,2130102.5,383418.45,0.0,2513520.95,1554050.0,576052.5,Delayed,5,10.0,False
ORD-001492,CUS-0017,2025-06-11,2025-06-20,2025-06-13,2025-06-15,Delivered,Direct Sales,30,17550.0,3159.0,2500.0,23209.0,11600.0,5950.0,On Time,0,4.0,False
ORD-001493,CUS-0056,2026-06-28,2026-07-09,2026-06-30,,Shipped,Direct Sales,45,678935.0,122208.3,0.0,801143.3,498800.0,180135.0,Overdue Open Order,54,,True
ORD-001494,CUS-0008,2026-08-14,2026-08-28,2026-08-16,2026-08-20,Delivered,Phone / WhatsApp,45,1368665.0,246359.7,0.0,1615024.7,1069600.0,299065.0,On Time,0,6.0,False
ORD-001495,CUS-0104,2026-05-26,2026-06-07,2026-06-02,2026-06-05,Delivered,Corporate Account,30,448440.0,80719.2,0.0,529159.2,351000.0,97440.0,On Time,0,10.0,False
ORD-001496,CUS-0117,2026-01-14,2026-01-25,2026-01-21,2026-01-22,Delivered,Direct Sales,30,1282487.5,230847.75,0.0,1513335.25,953100.0,329387.5,On Time,0,8.0,False
ORD-001497,CUS-0115,2026-01-21,2026-02-02,2026-01-24,2026-01-26,Delivered,Corporate Account,30,3277642.5,589975.65,0.0,3867618.15,2751300.0,526342.5,On Time,0,5.0,False
ORD-001498,CUS-0014,2025-08-22,2025-08-29,2025-08-23,2025-08-27,Delivered,Corporate Account,45,53295.0,9593.1,2500.0,65388.1,38900.0,14395.0,On Time,0,5.0,False
ORD-001499,CUS-0031,2026-01-11,2026-01-24,,,Processing,Website,30,27900.0,5022.0,1500.0,34422.0,18500.0,9400.0,Overdue Open Order,220,,True
ORD-001500,CUS-0079,2025-04-20,2025-04-25,2025-04-22,2025-04-26,Delivered,Corporate Account,45,121130.0,21803.4,0.0,142933.4,81050.0,40080.0,Delayed,1,6.0,False
ORD-001501,CUS-0075,2026-02-14,2026-02-19,,,Processing,Direct Sales,30,987075.0,177673.5,0.0,1164748.5,726600.0,260475.0,Overdue Open Order,194,,True
ORD-001502,CUS-0115,2025-08-09,2025-08-22,,,Pending,Website,30,156563.75,28181.47,0.0,184745.23,119650.0,36913.75,Overdue Open Order,375,,True
ORD-001503,CUS-0039,2025-08-30,2025-09-09,2025-09-06,2025-09-10,Delivered,Direct Sales,30,1162321.25,209217.82,0.0,1371539.07,841350.0,320971.25,Delayed,1,11.0,False
ORD-001504,CUS-0008,2026-04-12,2026-04-18,2026-04-17,2026-04-18,Delivered,Phone / WhatsApp,45,55620.0,10011.6,2000.0,67631.6,36900.0,18720.0,On Time,0,6.0,False
ORD-001505,CUS-0105,2026-05-14,2026-05-20,2026-05-20,2026-05-22,Delivered,Website,15,250231.25,45041.62,0.0,295272.88,190500.0,59731.25,Delayed,2,8.0,False
ORD-001506,CUS-0056,2026-05-28,2026-06-11,2026-06-01,2026-06-02,Delivered,Website,45,649078.75,116834.18,0.0,765912.93,499950.0,149128.75,On Time,0,5.0,False
ORD-001507,CUS-0086,2025-05-21,2025-06-02,2025-05-23,,Shipped,Website,15,251085.0,45195.3,0.0,296280.3,199050.0,52035.0,Overdue Open Order,456,,True
ORD-001508,CUS-0011,2025-10-06,2025-10-20,2025-10-12,,Shipped,Website,60,1760315.0,316856.7,0.0,2077171.7,1261200.0,499115.0,Overdue Open Order,316,,True
ORD-001509,CUS-0044,2025-07-13,2025-07-18,2025-07-18,2025-07-20,Delivered,Direct Sales,60,5443796.25,979883.32,0.0,6423679.58,4178800.0,1264996.25,Delayed,2,7.0,False
ORD-001510,CUS-0001,2025-09-18,2025-09-30,2025-09-21,2025-09-22,Delivered,Phone / WhatsApp,45,7365012.5,1325702.25,0.0,8690714.75,6106050.0,1258962.5,On Time,0,4.0,False
ORD-001511,CUS-0044,2026-08-24,2026-09-08,2026-08-31,2026-09-01,Delivered,Website,60,460715.0,82928.7,0.0,543643.7,307000.0,153715.0,On Time,0,8.0,False
ORD-001512,CUS-0075,2026-07-02,2026-07-11,2026-07-06,2026-07-08,Returned,Corporate Account,30,612271.25,110208.82,0.0,722480.07,412000.0,200271.25,On Time,0,6.0,False
ORD-001513,CUS-0116,2026-03-04,2026-03-13,2026-03-08,2026-03-11,Delivered,Website,30,196690.0,35404.2,0.0,232094.2,142900.0,53790.0,On Time,0,7.0,False
ORD-001514,CUS-0048,2026-02-15,2026-02-20,,,Processing,Phone / WhatsApp,30,1775980.0,319676.4,0.0,2095656.4,1364500.0,411480.0,Overdue Open Order,193,,True
ORD-001515,CUS-0011,2026-02-19,2026-02-24,2026-02-25,2026-02-27,Delivered,Direct Sales,60,945885.0,170259.3,0.0,1116144.3,695850.0,250035.0,Delayed,3,8.0,False
ORD-001516,CUS-0081,2025-06-14,2025-06-25,2025-06-17,2025-06-18,Delivered,Direct Sales,60,2060402.5,370872.45,0.0,2431274.95,1425900.0,634502.5,On Time,0,4.0,False
ORD-001517,CUS-0018,2026-08-17,2026-08-29,,,Processing,Corporate Account,30,887733.75,159792.07,0.0,1047525.82,696850.0,190883.75,Overdue Open Order,3,,True
ORD-001518,CUS-0104,2025-10-28,2025-11-02,2025-11-03,2025-11-07,Delivered,Phone / WhatsApp,30,439492.5,79108.65,0.0,518601.15,323550.0,115942.5,Delayed,5,10.0,False
ORD-001519,CUS-0068,2025-04-15,2025-04-21,2025-04-21,2025-04-24,Delivered,Website,30,430241.25,77443.43,0.0,507684.67,318150.0,112091.25,Delayed,3,9.0,False
ORD-001520,CUS-0065,2026-05-08,2026-05-12,2026-05-14,2026-05-17,Delivered,Corporate Account,30,1120992.5,201778.65,0.0,1322771.15,877500.0,243492.5,Delayed,5,9.0,False
ORD-001521,CUS-0024,2025-08-30,2025-09-12,,,Processing,Website,60,5575471.25,1003584.82,0.0,6579056.08,4371850.0,1203621.25,Overdue Open Order,354,,True
ORD-001522,CUS-0115,2026-08-21,2026-09-03,2026-08-23,2026-08-25,Delivered,Corporate Account,30,261821.25,47127.82,0.0,308949.08,203500.0,58321.25,On Time,0,4.0,False
ORD-001523,CUS-0049,2025-10-04,2025-10-18,2025-10-09,2025-10-14,Delivered,Direct Sales,45,4216202.5,758916.45,0.0,4975118.95,3327100.0,889102.5,On Time,0,10.0,False
ORD-001524,CUS-0062,2026-06-11,2026-06-19,2026-06-12,2026-06-14,Delivered,Direct Sales,45,1274325.0,229378.5,0.0,1503703.5,942800.0,331525.0,On Time,0,3.0,False
ORD-001525,CUS-0045,2026-05-22,2026-05-30,2026-05-27,2026-05-30,Delivered,Corporate Account,60,7228468.75,1301124.38,0.0,8529593.12,5736300.0,1492168.75,On Time,0,8.0,False
ORD-001526,CUS-0055,2025-12-05,2025-12-20,,,Confirmed,Direct Sales,60,309750.0,55755.0,0.0,365505.0,217950.0,91800.0,Overdue Open Order,255,,True
ORD-001527,CUS-0036,2026-04-11,2026-04-15,2026-04-15,2026-04-17,Delivered,Phone / WhatsApp,45,1074170.0,193350.6,0.0,1267520.6,750700.0,323470.0,Delayed,2,6.0,False
ORD-001528,CUS-0108,2025-12-03,2025-12-16,2025-12-09,2025-12-14,Delivered,Corporate Account,45,175320.0,31557.6,0.0,206877.6,120750.0,54570.0,On Time,0,11.0,False
ORD-001529,CUS-0079,2026-01-24,2026-01-31,2026-01-26,,Shipped,Website,45,252337.5,45420.75,0.0,297758.25,188200.0,64137.5,Overdue Open Order,213,,True
ORD-001530,CUS-0059,2025-12-21,2026-01-03,2025-12-26,2025-12-30,Delivered,Direct Sales,30,1258790.0,226582.2,0.0,1485372.2,997450.0,261340.0,On Time,0,9.0,False
ORD-001531,CUS-0072,2026-01-16,2026-01-27,2026-01-19,2026-01-21,Delivered,Phone / WhatsApp,45,960065.0,172811.7,0.0,1132876.7,728450.0,231615.0,On Time,0,5.0,False
ORD-001532,CUS-0081,2026-04-25,2026-05-03,,,Confirmed,Direct Sales,60,1648450.0,296721.0,0.0,1945171.0,1192450.0,456000.0,Overdue Open Order,121,,True
ORD-001533,CUS-0034,2026-08-19,2026-08-28,2026-08-22,2026-08-24,Partially Returned,Direct Sales,30,1276175.0,229711.5,0.0,1505886.5,872200.0,403975.0,On Time,0,5.0,False
ORD-001534,CUS-0043,2026-07-17,2026-07-23,2026-07-23,2026-07-25,Delivered,Corporate Account,45,820212.5,147638.25,0.0,967850.75,635000.0,185212.5,Delayed,2,8.0,False
ORD-001535,CUS-0034,2025-04-20,2025-05-01,2025-04-21,2025-04-22,Delivered,Corporate Account,30,2877640.0,517975.2,0.0,3395615.2,2344500.0,533140.0,On Time,0,2.0,False
ORD-001536,CUS-0108,2026-02-15,2026-03-02,2026-02-20,2026-02-21,Delivered,Tender,45,587645.0,105776.1,0.0,693421.1,442700.0,144945.0,On Time,0,6.0,False
