payment_id,invoice_id,order_id,customer_id,payment_date,payment_method,payment_amount
PAY-0001864,INV-001312,ORD-001761,CUS-0011,2025-10-22,Online Transfer,949362.31
PAY-0001865,INV-001312,ORD-001761,CUS-0011,2025-12-05,Cheque,933451.59
PAY-0001866,INV-001313,ORD-001763,CUS-0057,2026-08-11,Cheque,161028.7
PAY-0001867,INV-001314,ORD-001764,CUS-0049,2026-06-14,Bank Transfer,2091392.18
PAY-0001868,INV-001315,ORD-001765,CUS-0075,2025-12-16,Bank Transfer,105319.26
PAY-0001869,INV-001315,ORD-001765,CUS-0075,2026-06-19,Bank Transfer,2079743.84
PAY-0001870,INV-001315,ORD-001765,CUS-0075,2026-08-09,Bank Transfer,57776.17
PAY-0001871,INV-001316,ORD-001766,CUS-0063,2026-08-16,Cheque,67524.47
PAY-0001872,INV-001317,ORD-001770,CUS-0036,2025-05-16,Cheque,63784.05
PAY-0001873,INV-001317,ORD-001770,CUS-0036,2025-11-28,Online Transfer,980270.78
PAY-0001874,INV-001317,ORD-001770,CUS-0036,2026-05-24,Cheque,65475.57
PAY-0001875,INV-001318,ORD-001771,CUS-0098,2026-01-01,Online Transfer,1314503.05
PAY-0001876,INV-001319,ORD-001774,CUS-0029,2026-06-29,Cheque,6877.6
PAY-0001877,INV-001320,ORD-001775,CUS-0049,2026-07-31,Bank Transfer,382730.57
PAY-0001878,INV-001320,ORD-001775,CUS-0049,2026-08-14,Bank Transfer,860104.43
PAY-0001879,INV-001321,ORD-001776,CUS-0016,2025-11-01,Online Transfer,61897.29
PAY-0001880,INV-001321,ORD-001776,CUS-0016,2026-02-20,Online Transfer,1046745.16
PAY-0001881,INV-001322,ORD-001779,CUS-0095,2026-05-26,Online Transfer,5853332.47
PAY-0001882,INV-001323,ORD-001782,CUS-0044,2026-07-28,Bank Transfer,2916930.5
PAY-0001883,INV-001324,ORD-001785,CUS-0062,2026-07-10,Bank Transfer,1506613.08
PAY-0001884,INV-001324,ORD-001785,CUS-0062,2026-08-31,Online Transfer,852075.65
PAY-0001885,INV-001325,ORD-001787,CUS-0089,2025-07-18,Bank Transfer,680554.8
PAY-0001886,INV-001325,ORD-001787,CUS-0089,2026-05-19,Bank Transfer,136034.7
PAY-0001887,INV-001326,ORD-001788,CUS-0010,2026-06-10,Online Transfer,239183.79
PAY-0001888,INV-001326,ORD-001788,CUS-0010,2026-08-16,Bank Transfer,444264.83
PAY-0001889,INV-001327,ORD-001789,CUS-0012,2025-11-27,Online Transfer,655516.55
PAY-0001890,INV-001328,ORD-001790,CUS-0024,2025-10-14,Bank Transfer,2353769.6
PAY-0001891,INV-001329,ORD-001791,CUS-0039,2026-08-02,Bank Transfer,346000.83
PAY-0001892,INV-001329,ORD-001791,CUS-0039,2026-08-14,Bank Transfer,409907.1
PAY-0001893,INV-001329,ORD-001791,CUS-0039,2026-08-21,Online Transfer,2003460.12
PAY-0001894,INV-001330,ORD-001793,CUS-0034,2026-03-22,Online Transfer,516160.3
PAY-0001895,INV-001331,ORD-001794,CUS-0010,2026-08-18,Bank Transfer,2855819.77
PAY-0001896,INV-001332,ORD-001795,CUS-0043,2026-05-13,Bank Transfer,604611.35
PAY-0001897,INV-001333,ORD-001796,CUS-0064,2025-08-14,Bank Transfer,696813.6
PAY-0001898,INV-001334,ORD-001797,CUS-0049,2026-08-31,Bank Transfer,39626.01
PAY-0001899,INV-001335,ORD-001798,CUS-0063,2026-06-30,Cheque,102120.0
PAY-0001900,INV-001336,ORD-001799,CUS-0081,2026-05-19,Bank Transfer,164896.12
PAY-0001901,INV-001336,ORD-001799,CUS-0081,2026-06-13,Bank Transfer,42264.68
PAY-0001902,INV-001337,ORD-001800,CUS-0046,2026-06-29,Cheque,667152.82
PAY-0001903,INV-001338,ORD-001803,CUS-0026,2026-08-16,Bank Transfer,402012.96
PAY-0001904,INV-001338,ORD-001803,CUS-0026,2026-08-30,Online Transfer,548769.09
PAY-0001905,INV-001339,ORD-001804,CUS-0052,2026-01-16,Online Transfer,83287.7
PAY-0001906,INV-001339,ORD-001804,CUS-0052,2026-02-27,Cheque,566358.0
PAY-0001907,INV-001339,ORD-001804,CUS-0052,2026-03-20,Online Transfer,814688.57
PAY-0001908,INV-001340,ORD-001805,CUS-0034,2026-07-01,Bank Transfer,5792863.38
PAY-0001909,INV-001341,ORD-001806,CUS-0005,2026-08-27,Bank Transfer,215232.0
PAY-0001910,INV-001342,ORD-001807,CUS-0038,2026-08-16,Bank Transfer,4170041.83
PAY-0001911,INV-001343,ORD-001808,CUS-0071,2025-06-08,Bank Transfer,532843.65
PAY-0001912,INV-001343,ORD-001808,CUS-0071,2025-07-01,Cheque,26119.4
PAY-0001913,INV-001344,ORD-001809,CUS-0034,2026-07-20,Bank Transfer,3503686.98
PAY-0001914,INV-001345,ORD-001810,CUS-0083,2026-07-18,Bank Transfer,334891.12
PAY-0001915,INV-001345,ORD-001810,CUS-0083,2026-08-26,Online Transfer,534236.41
PAY-0001916,INV-001346,ORD-001811,CUS-0075,2026-03-04,Online Transfer,736133.97
PAY-0001917,INV-001346,ORD-001811,CUS-0075,2026-07-27,Bank Transfer,1187050.68
PAY-0001918,INV-001347,ORD-001812,CUS-0059,2026-08-19,Cheque,6459907.05
PAY-0001919,INV-001348,ORD-001813,CUS-0081,2025-06-26,Online Transfer,5272911.12
PAY-0001920,INV-001349,ORD-001815,CUS-0064,2025-06-21,Bank Transfer,2378454.93
PAY-0001921,INV-001349,ORD-001815,CUS-0064,2025-08-05,Cheque,872866.77
PAY-0001922,INV-001349,ORD-001815,CUS-0064,2026-02-22,Bank Transfer,811138.05
PAY-0001923,INV-001350,ORD-001816,CUS-0100,2026-05-02,Bank Transfer,581512.35
PAY-0001924,INV-001350,ORD-001816,CUS-0100,2026-05-06,Bank Transfer,252039.65
PAY-0001925,INV-001351,ORD-001817,CUS-0116,2026-05-27,Cheque,220955.0
PAY-0001926,INV-001352,ORD-001818,CUS-0116,2026-01-04,Bank Transfer,4751889.5
PAY-0001927,INV-001353,ORD-001819,CUS-0120,2026-08-27,Cheque,185336.7
PAY-0001928,INV-001354,ORD-001820,CUS-0005,2025-10-30,Bank Transfer,368478.03
PAY-0001929,INV-001354,ORD-001820,CUS-0005,2026-07-18,Online Transfer,807394.92
PAY-0001930,INV-001355,ORD-001821,CUS-0095,2026-08-19,Online Transfer,589415.9
PAY-0001931,INV-001356,ORD-001823,CUS-0081,2026-07-17,Bank Transfer,93008.25
PAY-0001932,INV-001356,ORD-001823,CUS-0081,2026-07-29,Online Transfer,345452.32
PAY-0001933,INV-001356,ORD-001823,CUS-0081,2026-08-13,Bank Transfer,522180.38
PAY-0001934,INV-001357,ORD-001825,CUS-0047,2026-06-18,Cheque,458797.3
PAY-0001935,INV-001358,ORD-001826,CUS-0082,2026-06-14,Online Transfer,377470.93
PAY-0001936,INV-001358,ORD-001826,CUS-0082,2026-07-14,Bank Transfer,579022.32
PAY-0001937,INV-001359,ORD-001828,CUS-0093,2026-08-09,Bank Transfer,429735.35
PAY-0001938,INV-001360,ORD-001830,CUS-0068,2026-05-24,Cash,90865.75
PAY-0001939,INV-001361,ORD-001831,CUS-0043,2026-07-22,Online Transfer,775148.97
PAY-0001940,INV-001361,ORD-001831,CUS-0043,2026-08-03,Bank Transfer,97777.23
PAY-0001941,INV-001362,ORD-001832,CUS-0081,2026-07-15,Bank Transfer,2555608.6
PAY-0001942,INV-001363,ORD-001833,CUS-0013,2026-01-09,Cheque,85861.33
PAY-0001943,INV-001363,ORD-001833,CUS-0013,2026-06-08,Cheque,189670.14
PAY-0001944,INV-001364,ORD-001834,CUS-0075,2026-06-18,Cheque,290264.65
PAY-0001945,INV-001364,ORD-001834,CUS-0075,2026-08-10,Bank Transfer,7905142.15
PAY-0001946,INV-001365,ORD-001837,CUS-0006,2025-07-28,Bank Transfer,153857.25
PAY-0001947,INV-001366,ORD-001838,CUS-0082,2026-05-16,Bank Transfer,137741.4
PAY-0001948,INV-001367,ORD-001839,CUS-0057,2026-04-21,Cheque,549509.91
PAY-0001949,INV-001367,ORD-001839,CUS-0057,2026-07-11,Cheque,528172.29
PAY-0001950,INV-001368,ORD-001840,CUS-0094,2026-05-20,Online Transfer,713324.39
PAY-0001951,INV-001368,ORD-001840,CUS-0094,2026-06-28,Bank Transfer,110144.51
PAY-0001952,INV-001369,ORD-001841,CUS-0017,2025-12-02,Cheque,145750.65
PAY-0001953,INV-001370,ORD-001842,CUS-0098,2026-04-12,Online Transfer,483140.49
PAY-0001954,INV-001370,ORD-001842,CUS-0098,2026-06-29,Bank Transfer,141674.82
PAY-0001955,INV-001371,ORD-001843,CUS-0074,2026-08-14,Bank Transfer,11751062.45
PAY-0001956,INV-001372,ORD-001844,CUS-0116,2026-08-29,Bank Transfer,471749.77
PAY-0001957,INV-001373,ORD-001845,CUS-0050,2026-05-13,Online Transfer,1570658.18
PAY-0001958,INV-001374,ORD-001847,CUS-0008,2026-03-19,Bank Transfer,525498.9
PAY-0001959,INV-001374,ORD-001847,CUS-0008,2026-07-26,Online Transfer,467451.73
PAY-0001960,INV-001374,ORD-001847,CUS-0008,2026-08-16,Bank Transfer,712866.22
PAY-0001961,INV-001375,ORD-001848,CUS-0009,2026-01-24,Cheque,522720.28
PAY-0001962,INV-001375,ORD-001848,CUS-0009,2026-04-27,Bank Transfer,8433.12
PAY-0001963,INV-001376,ORD-001850,CUS-0089,2026-05-28,Bank Transfer,4875789.5
PAY-0001964,INV-001377,ORD-001851,CUS-0055,2025-09-01,Cheque,1031052.24
PAY-0001965,INV-001377,ORD-001851,CUS-0055,2026-05-02,Bank Transfer,497215.91
PAY-0001966,INV-001378,ORD-001852,CUS-0047,2026-05-10,Bank Transfer,195924.25
PAY-0001967,INV-001379,ORD-001853,CUS-0075,2026-08-30,Cheque,760848.03
PAY-0001968,INV-001379,ORD-001853,CUS-0075,2026-09-01,Cheque,490672.51
PAY-0001969,INV-001380,ORD-001854,CUS-0102,2026-08-27,Bank Transfer,287855.1
PAY-0001970,INV-001381,ORD-001855,CUS-0055,2026-06-12,Bank Transfer,1215388.2
PAY-0001971,INV-001382,ORD-001858,CUS-0120,2026-07-02,Cheque,123569.6
PAY-0001972,INV-001383,ORD-001860,CUS-0001,2026-07-04,Cheque,2696015.33
PAY-0001973,INV-001384,ORD-001861,CUS-0102,2025-11-21,Bank Transfer,396049.31
PAY-0001974,INV-001384,ORD-001861,CUS-0102,2026-07-28,Bank Transfer,837109.69
PAY-0001975,INV-001385,ORD-001862,CUS-0024,2026-06-09,Online Transfer,7040409.53
PAY-0001976,INV-001386,ORD-001863,CUS-0060,2026-08-17,Online Transfer,6056.2
PAY-0001977,INV-001387,ORD-001865,CUS-0039,2026-05-19,Bank Transfer,2337708.33
PAY-0001978,INV-001388,ORD-001867,CUS-0045,2026-04-21,Bank Transfer,3231253.0
PAY-0001979,INV-001389,ORD-001868,CUS-0026,2026-07-31,Bank Transfer,374534.95
PAY-0001980,INV-001390,ORD-001869,CUS-0094,2026-07-26,Online Transfer,526179.7
PAY-0001981,INV-001391,ORD-001870,CUS-0083,2026-03-11,Bank Transfer,985625.97
PAY-0001982,INV-001392,ORD-001871,CUS-0008,2025-11-12,Bank Transfer,529142.97
PAY-0001983,INV-001393,ORD-001872,CUS-0120,2026-03-22,Bank Transfer,2230674.95
PAY-0001984,INV-001394,ORD-001873,CUS-0004,2026-06-26,Cheque,244938.5
PAY-0001985,INV-001395,ORD-001875,CUS-0069,2026-08-20,Bank Transfer,1229424.3
PAY-0001986,INV-001396,ORD-001876,CUS-0110,2026-08-15,Cheque,1219133.23
PAY-0001987,INV-001397,ORD-001877,CUS-0025,2026-03-26,Online Transfer,50530.4
PAY-0001988,INV-001398,ORD-001878,CUS-0102,2026-06-15,Bank Transfer,983625.88
PAY-0001989,INV-001399,ORD-001879,CUS-0113,2026-06-19,Bank Transfer,1103517.02
PAY-0001990,INV-001399,ORD-001879,CUS-0113,2026-08-20,Bank Transfer,1668208.58
PAY-0001991,INV-001400,ORD-001880,CUS-0076,2026-03-20,Bank Transfer,921706.85
PAY-0001992,INV-001401,ORD-001882,CUS-0056,2026-06-15,Online Transfer,396500.19
PAY-0001993,INV-001401,ORD-001882,CUS-0056,2026-07-03,Bank Transfer,228132.81
PAY-0001994,INV-001402,ORD-001883,CUS-0116,2026-07-31,Online Transfer,398558.34
PAY-0001995,INV-001402,ORD-001883,CUS-0116,2026-08-12,Bank Transfer,9258.51
PAY-0001996,INV-001403,ORD-001884,CUS-0066,2026-09-01,Bank Transfer,1950538.52
PAY-0001997,INV-001404,ORD-001885,CUS-0118,2026-08-03,Cheque,361970.9
PAY-0001998,INV-001405,ORD-001887,CUS-0120,2026-02-22,Bank Transfer,178823.49
PAY-0001999,INV-001405,ORD-001887,CUS-0120,2026-05-03,Bank Transfer,964909.21
PAY-0002000,INV-001406,ORD-001888,CUS-0001,2026-04-13,Cheque,2671826.1
PAY-0002001,INV-001407,ORD-001889,CUS-0108,2026-08-28,Bank Transfer,932624.8
PAY-0002002,INV-001408,ORD-001890,CUS-0103,2026-08-25,Online Transfer,783166.1
PAY-0002003,INV-001409,ORD-001891,CUS-0113,2025-09-26,Bank Transfer,1858028.0
PAY-0002004,INV-001410,ORD-001892,CUS-0043,2026-08-27,Cheque,699876.58
PAY-0002005,INV-001411,ORD-001893,CUS-0043,2026-06-22,Online Transfer,635827.66
PAY-0002006,INV-001412,ORD-001894,CUS-0081,2025-08-13,Bank Transfer,200730.82
PAY-0002007,INV-001413,ORD-001895,CUS-0055,2026-07-11,Cheque,5035725.47
PAY-0002008,INV-001413,ORD-001895,CUS-0055,2026-08-02,Bank Transfer,3993605.64
PAY-0002009,INV-001413,ORD-001895,CUS-0055,2026-08-22,Cheque,632396.79
PAY-0002010,INV-001414,ORD-001897,CUS-0090,2026-03-02,Cheque,492732.6
PAY-0002011,INV-001415,ORD-001899,CUS-0076,2026-02-22,Cheque,512760.15
PAY-0002012,INV-001416,ORD-001900,CUS-0081,2026-08-01,Online Transfer,403119.45
PAY-0002013,INV-001417,ORD-001901,CUS-0035,2026-07-01,Cheque,1093813.58
PAY-0002014,INV-001417,ORD-001901,CUS-0035,2026-07-25,Bank Transfer,1701537.09
PAY-0002015,INV-001418,ORD-001902,CUS-0108,2026-06-08,Bank Transfer,664758.9
PAY-0002016,INV-001419,ORD-001905,CUS-0083,2026-08-31,Online Transfer,254316.12
PAY-0002017,INV-001419,ORD-001905,CUS-0083,2026-08-31,Bank Transfer,556573.98
PAY-0002018,INV-001420,ORD-001906,CUS-0098,2026-05-30,Bank Transfer,11692.2
PAY-0002019,INV-001421,ORD-001907,CUS-0089,2026-08-20,Bank Transfer,489174.9
PAY-0002020,INV-001422,ORD-001908,CUS-0037,2026-08-20,Bank Transfer,60640.99
PAY-0002021,INV-001422,ORD-001908,CUS-0037,2026-08-27,Bank Transfer,1784845.08
PAY-0002022,INV-001423,ORD-001909,CUS-0014,2026-08-10,Online Transfer,7774.4
PAY-0002023,INV-001424,ORD-001910,CUS-0113,2026-08-22,Bank Transfer,9138.76
PAY-0002024,INV-001424,ORD-001910,CUS-0113,2026-08-25,Online Transfer,249947.45
PAY-0002025,INV-001424,ORD-001910,CUS-0113,2026-08-31,Cheque,895743.21
PAY-0002026,INV-001425,ORD-001911,CUS-0013,2025-12-06,Bank Transfer,347318.25
PAY-0002027,INV-001426,ORD-001913,CUS-0074,2026-03-20,Bank Transfer,1480657.18
PAY-0002028,INV-001426,ORD-001913,CUS-0074,2026-04-21,Bank Transfer,376795.57
PAY-0002029,INV-001427,ORD-001914,CUS-0035,2025-10-30,Cheque,3424781.85
PAY-0002030,INV-001428,ORD-001915,CUS-0038,2026-08-20,Bank Transfer,308676.2
PAY-0002031,INV-001429,ORD-001916,CUS-0002,2026-09-01,Bank Transfer,962042.24
PAY-0002032,INV-001429,ORD-001916,CUS-0002,2026-09-01,Cheque,74206.25
PAY-0002033,INV-001430,ORD-001917,CUS-0035,2026-03-11,Online Transfer,1405691.85
PAY-0002034,INV-001430,ORD-001917,CUS-0035,2026-06-17,Online Transfer,4425481.7
PAY-0002035,INV-001431,ORD-001918,CUS-0046,2026-08-24,Bank Transfer,1182880.68
PAY-0002036,INV-001432,ORD-001919,CUS-0038,2025-12-10,Bank Transfer,382581.76
PAY-0002037,INV-001432,ORD-001919,CUS-0038,2026-08-20,Online Transfer,1072089.79
PAY-0002038,INV-001433,ORD-001920,CUS-0004,2026-05-10,Cheque,2251912.0
PAY-0002039,INV-001434,ORD-001922,CUS-0036,2026-05-23,Bank Transfer,2996303.2
PAY-0002040,INV-001435,ORD-001924,CUS-0011,2026-05-07,Cheque,5973832.6
PAY-0002041,INV-001436,ORD-001925,CUS-0014,2026-06-07,Bank Transfer,1064463.17
PAY-0002042,INV-001436,ORD-001925,CUS-0014,2026-08-15,Cheque,1114926.03
PAY-0002043,INV-001437,ORD-001926,CUS-0012,2026-03-28,Bank Transfer,520313.62
PAY-0002044,INV-001438,ORD-001927,CUS-0103,2026-03-03,Online Transfer,774732.48
PAY-0002045,INV-001438,ORD-001927,CUS-0103,2026-05-02,Bank Transfer,628688.72
PAY-0002046,INV-001439,ORD-001928,CUS-0021,2025-11-23,Cheque,782622.63
PAY-0002047,INV-001439,ORD-001928,CUS-0021,2026-02-24,Bank Transfer,298457.97
PAY-0002048,INV-001440,ORD-001929,CUS-0097,2026-08-25,Bank Transfer,172168.78
PAY-0002049,INV-001441,ORD-001931,CUS-0064,2026-08-02,Cheque,745350.45
PAY-0002050,INV-001441,ORD-001931,CUS-0064,2026-08-12,Cash,589686.8
PAY-0002051,INV-001442,ORD-001932,CUS-0120,2026-01-15,Bank Transfer,675389.0
PAY-0002052,INV-001442,ORD-001932,CUS-0120,2026-06-02,Bank Transfer,3371999.2
PAY-0002053,INV-001443,ORD-001934,CUS-0034,2025-12-21,Online Transfer,2176763.7
PAY-0002054,INV-001444,ORD-001935,CUS-0118,2025-12-06,Bank Transfer,42058.26
PAY-0002055,INV-001444,ORD-001935,CUS-0118,2026-01-31,Cash,654893.99
PAY-0002056,INV-001445,ORD-001936,CUS-0044,2026-06-18,Bank Transfer,1713023.7
PAY-0002057,INV-001446,ORD-001937,CUS-0012,2025-04-17,Cheque,896807.24
PAY-0002058,INV-001446,ORD-001937,CUS-0012,2025-06-12,Bank Transfer,304680.56
PAY-0002059,INV-001447,ORD-001939,CUS-0013,2026-07-24,Bank Transfer,28311.0
PAY-0002060,INV-001448,ORD-001940,CUS-0072,2026-06-01,Online Transfer,69081.5
PAY-0002061,INV-001449,ORD-001941,CUS-0095,2025-05-31,Bank Transfer,263583.3
PAY-0002062,INV-001449,ORD-001941,CUS-0095,2026-05-25,Bank Transfer,674879.55
PAY-0002063,INV-001450,ORD-001942,CUS-0026,2025-12-12,Bank Transfer,102191.75
PAY-0002064,INV-001450,ORD-001942,CUS-0026,2026-05-26,Bank Transfer,527897.28
PAY-0002065,INV-001451,ORD-001943,CUS-0011,2026-03-12,Bank Transfer,2807526.8
PAY-0002066,INV-001452,ORD-001944,CUS-0043,2026-07-09,Bank Transfer,52794.69
PAY-0002067,INV-001452,ORD-001944,CUS-0043,2026-07-17,Cheque,1375561.38
PAY-0002068,INV-001453,ORD-001945,CUS-0001,2026-03-16,Online Transfer,1036054.75
PAY-0002069,INV-001454,ORD-001946,CUS-0044,2026-01-04,Bank Transfer,1732617.6
PAY-0002070,INV-001455,ORD-001947,CUS-0037,2026-06-30,Bank Transfer,662967.97
PAY-0002071,INV-001455,ORD-001947,CUS-0037,2026-07-26,Bank Transfer,7696.83
PAY-0002072,INV-001456,ORD-001948,CUS-0108,2026-02-14,Bank Transfer,396779.07
PAY-0002073,INV-001456,ORD-001948,CUS-0108,2026-08-04,Bank Transfer,527208.13
PAY-0002074,INV-001457,ORD-001949,CUS-0088,2026-05-02,Online Transfer,65853.93
PAY-0002075,INV-001457,ORD-001949,CUS-0088,2026-06-01,Cheque,1010391.62
PAY-0002076,INV-001458,ORD-001950,CUS-0076,2026-06-23,Online Transfer,1090315.57
PAY-0002077,INV-001459,ORD-001951,CUS-0063,2025-12-19,Bank Transfer,65763.83
PAY-0002078,INV-001459,ORD-001951,CUS-0063,2026-05-21,Bank Transfer,225870.22
PAY-0002079,INV-001460,ORD-001952,CUS-0063,2026-08-10,Cheque,506081.35
PAY-0002080,INV-001461,ORD-001953,CUS-0046,2025-07-14,Bank Transfer,2296464.38
PAY-0002081,INV-001462,ORD-001954,CUS-0114,2026-03-19,Bank Transfer,326694.8
PAY-0002082,INV-001463,ORD-001955,CUS-0110,2026-03-14,Bank Transfer,99512.1
PAY-0002083,INV-001464,ORD-001957,CUS-0112,2026-08-19,Cheque,969697.45
PAY-0002084,INV-001465,ORD-001958,CUS-0035,2026-07-14,Bank Transfer,4084167.33
PAY-0002085,INV-001466,ORD-001959,CUS-0115,2026-06-25,Bank Transfer,479720.15
PAY-0002086,INV-001467,ORD-001960,CUS-0092,2025-11-05,Bank Transfer,7796.8
PAY-0002087,INV-001468,ORD-001962,CUS-0088,2025-12-12,Bank Transfer,50066.21
PAY-0002088,INV-001468,ORD-001962,CUS-0088,2026-07-25,Bank Transfer,336945.76
PAY-0002089,INV-001469,ORD-001964,CUS-0004,2026-04-23,Online Transfer,603508.64
PAY-0002090,INV-001470,ORD-001965,CUS-0103,2026-07-01,Bank Transfer,1062657.85
PAY-0002091,INV-001471,ORD-001966,CUS-0052,2026-07-03,Bank Transfer,404924.38
PAY-0002092,INV-001472,ORD-001967,CUS-0024,2025-12-03,Bank Transfer,537787.95
PAY-0002093,INV-001473,ORD-001969,CUS-0112,2026-03-19,Online Transfer,324216.8
PAY-0002094,INV-001474,ORD-001972,CUS-0070,2025-10-24,Bank Transfer,279704.25
PAY-0002095,INV-001475,ORD-001973,CUS-0005,2026-08-15,Bank Transfer,502237.5
PAY-0002096,INV-001476,ORD-001976,CUS-0010,2026-07-22,Bank Transfer,501544.25
PAY-0002097,INV-001477,ORD-001977,CUS-0058,2026-07-22,Bank Transfer,426404.05
PAY-0002098,INV-001477,ORD-001977,CUS-0058,2026-08-18,Bank Transfer,1951236.95
PAY-0002099,INV-001478,ORD-001978,CUS-0035,2026-08-05,Cheque,5133517.72
PAY-0002100,INV-001479,ORD-001979,CUS-0039,2026-09-01,Online Transfer,484258.41
PAY-0002101,INV-001480,ORD-001980,CUS-0116,2026-08-01,Bank Transfer,474511.64
PAY-0002102,INV-001480,ORD-001980,CUS-0116,2026-08-29,Bank Transfer,888470.96
PAY-0002103,INV-001481,ORD-001981,CUS-0090,2026-02-11,Online Transfer,6461514.8
PAY-0002104,INV-001482,ORD-001984,CUS-0009,2026-01-24,Bank Transfer,206005.88
PAY-0002105,INV-001483,ORD-001986,CUS-0062,2026-03-17,Online Transfer,552833.33
PAY-0002106,INV-001483,ORD-001986,CUS-0062,2026-05-27,Cheque,227353.17
PAY-0002107,INV-001484,ORD-001987,CUS-0058,2026-04-29,Bank Transfer,4480269.72
PAY-0002108,INV-001485,ORD-001988,CUS-0053,2026-08-03,Bank Transfer,191735.28
PAY-0002109,INV-001485,ORD-001988,CUS-0053,2026-08-23,Cheque,451060.87
PAY-0002110,INV-001486,ORD-001989,CUS-0116,2026-01-16,Bank Transfer,859470.7
PAY-0002111,INV-001487,ORD-001990,CUS-0094,2026-01-10,Online Transfer,325293.66
PAY-0002112,INV-001487,ORD-001990,CUS-0094,2026-02-06,Cheque,292075.26
PAY-0002113,INV-001488,ORD-001993,CUS-0012,2026-05-10,Online Transfer,182192.0
PAY-0002114,INV-001489,ORD-001994,CUS-0036,2026-08-27,Bank Transfer,197868.3
PAY-0002115,INV-001490,ORD-001995,CUS-0096,2026-07-03,Bank Transfer,1501255.0
PAY-0002116,INV-001491,ORD-001996,CUS-0032,2025-04-23,Bank Transfer,207522.7
PAY-0002117,INV-001491,ORD-001996,CUS-0032,2026-01-20,Cheque,149645.6
PAY-0002118,INV-001492,ORD-001997,CUS-0120,2026-02-27,Online Transfer,1534342.2
PAY-0002119,INV-001493,ORD-001998,CUS-0050,2026-04-16,Bank Transfer,4367085.6
PAY-0002120,INV-001494,ORD-001999,CUS-0056,2026-07-13,Cheque,812371.0
PAY-0002121,INV-001495,ORD-002000,CUS-0064,2026-08-23,Bank Transfer,1216616.88
PAY-0002122,INV-001496,ORD-002002,CUS-0035,2025-12-10,Bank Transfer,4486773.0
PAY-0002123,INV-001497,ORD-002003,CUS-0046,2026-07-23,Bank Transfer,2078515.43
PAY-0002124,INV-001498,ORD-002004,CUS-0102,2026-05-20,Bank Transfer,230990.55
PAY-0002125,INV-001498,ORD-002004,CUS-0102,2026-06-03,Bank Transfer,693108.75
PAY-0002126,INV-001499,ORD-002005,CUS-0024,2026-05-08,Cheque,829547.38
PAY-0002127,INV-001500,ORD-002006,CUS-0071,2026-04-23,Bank Transfer,58383.41
PAY-0002128,INV-001500,ORD-002006,CUS-0071,2026-07-29,Bank Transfer,6814.44
PAY-0002129,INV-001501,ORD-002007,CUS-0120,2026-03-05,Online Transfer,1166638.48
PAY-0002130,INV-001501,ORD-002007,CUS-0120,2026-08-29,Online Transfer,1346053.52
PAY-0002131,INV-001502,ORD-002008,CUS-0040,2026-05-08,Bank Transfer,86867.1
PAY-0002132,INV-001503,ORD-002011,CUS-0067,2025-07-07,Cheque,643568.4
PAY-0002133,INV-001503,ORD-002011,CUS-0067,2025-07-19,Online Transfer,1964942.79
PAY-0002134,INV-001503,ORD-002011,CUS-0067,2026-01-07,Online Transfer,1072310.01
PAY-0002135,INV-001504,ORD-002012,CUS-0043,2026-06-16,Online Transfer,608071.7
PAY-0002136,INV-001505,ORD-002013,CUS-0035,2025-11-10,Cheque,2538489.53
PAY-0002137,INV-001505,ORD-002013,CUS-0035,2026-05-22,Cheque,619021.23
PAY-0002138,INV-001505,ORD-002013,CUS-0035,2026-06-05,Bank Transfer,460170.12
PAY-0002139,INV-001506,ORD-002014,CUS-0043,2026-09-01,Online Transfer,16750638.55
PAY-0002140,INV-001507,ORD-002017,CUS-0098,2026-06-03,Bank Transfer,403276.8
PAY-0002141,INV-001508,ORD-002020,CUS-0115,2025-11-16,Cash,328199.3
PAY-0002142,INV-001509,ORD-002022,CUS-0076,2026-04-26,Online Transfer,48745.7
PAY-0002143,INV-001510,ORD-002023,CUS-0093,2026-08-31,Cheque,484472.6
PAY-0002144,INV-001511,ORD-002024,CUS-0038,2026-01-07,Bank Transfer,711672.75
PAY-0002145,INV-001512,ORD-002026,CUS-0005,2026-03-07,Online Transfer,700857.34
PAY-0002146,INV-001512,ORD-002026,CUS-0005,2026-06-17,Online Transfer,23488.8
PAY-0002147,INV-001512,ORD-002026,CUS-0005,2026-08-14,Online Transfer,173351.89
PAY-0002148,INV-001513,ORD-002029,CUS-0010,2026-05-21,Bank Transfer,844174.95
PAY-0002149,INV-001514,ORD-002030,CUS-0050,2026-05-14,Cheque,136509.48
PAY-0002150,INV-001514,ORD-002030,CUS-0050,2026-07-16,Online Transfer,310297.52
PAY-0002151,INV-001515,ORD-002032,CUS-0088,2026-06-04,Bank Transfer,798812.64
PAY-0002152,INV-001515,ORD-002032,CUS-0088,2026-07-19,Online Transfer,5150.86
PAY-0002153,INV-001516,ORD-002033,CUS-0064,2026-07-29,Online Transfer,1000309.6
PAY-0002154,INV-001517,ORD-002034,CUS-0097,2025-04-17,Cheque,175790.5
PAY-0002155,INV-001518,ORD-002035,CUS-0120,2026-04-05,Online Transfer,172773.48
